"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-2.49213509543344,-1.37481978726585,7.5105162073996,0.00613397893720104,0.0267469192699873,"77352","Axdnd1","axonemal dynein light chain domain containing 1"
-1.69377839655749,3.56580697548113,7.51044484171283,0.00613422198155074,0.0267469192699873,"13823","Epb41l3","erythrocyte membrane protein band 4.1 like 3"
2.43340708940681,4.86907980957308,7.51039513587515,0.00613439126650956,0.0267469192699873,"69847","Wnk4","WNK lysine deficient protein kinase 4"
-1.90718250370647,5.2952956789019,7.51021562292045,0.00613500267993572,0.0267469192699873,"22359","Vldlr","very low density lipoprotein receptor"
3.72732808188109,9.31381077499084,7.50770331513145,0.00614356602091106,0.0267755729724162,"14081","Acsl1","acyl-CoA synthetase long-chain family member 1"
-1.58705788203208,4.59118763158798,7.5072936624569,0.00614496350107274,0.0267755729724162,"67389","C1qtnf12","C1q and tumor necrosis factor related 12"
-2.91697411861014,-0.308361201585782,7.5041770230536,0.00615560616471164,0.0268145534253315,"100038847","Gm10406","predicted gene 10406"
-2.75831389451411,0.435851302468598,7.50329288995367,0.00615862871569325,0.0268168473240478,"17385","Mmp11","matrix metallopeptidase 11"
-2.01589802360342,1.28587712456666,7.50303038123683,0.00615952643547796,0.0268168473240478,"16948","Lox","lysyl oxidase"
-3.30031838843481,-1.38145094943775,7.49848949619568,0.00617507637618684,0.0268771432248022,"22762","Zfpm2","zinc finger protein, multitype 2"
-2.46964897503058,-0.679643015077959,7.4967348169577,0.00618109587790182,0.0268959359180508,"18173","Slc11a1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"
2.0934399750216,5.84419802814631,7.49389157922658,0.00619086244221819,0.0269310184521927,"171210","Acot2","acyl-CoA thioesterase 2"
2.07173827957678,1.49312515924942,7.4910509158107,0.00620063589210253,0.0269661116232219,"74684","Dnaaf8","dynein axonemal assembly factor 8"
-1.59464688123146,6.99511025562688,7.48760424917355,0.00621251547472728,0.0270049716710423,"192231","Hexim1","hexamethylene bis-acetamide inducible 1"
-2.8678074950267,-1.86097463453839,7.48746702427305,0.00621298892659514,0.0270049716710423,"791272","Gm10091","predicted gene 10091"
-1.59544963638051,7.47710265348688,7.48400930141652,0.00622493088662752,0.0270463982459721,"13875","Erf","Ets2 repressor factor"
-1.46042425427911,4.23420101472617,7.48371667759285,0.00622594259800345,0.0270463982459721,"19664","Rbpj","recombination signal binding protein for immunoglobulin kappa J region"
-1.89319521840796,3.57503920202538,7.48293559049425,0.00622864393380492,0.027050697644917,"68177","Ebpl","emopamil binding protein-like"
-3.49402063758669,-1.94344412198032,7.48006092174438,0.00623859608416911,0.0270742087547379,"12796","Camp","cathelicidin antimicrobial peptide"
-3.04498742049391,-1.61333180472069,7.48000066042444,0.00623880488343363,0.0270742087547379,"258571","Or5m3b","olfactory receptor family 5 subfamily M member 3B"
-2.50060645577054,-0.159352751852712,7.4792676647844,0.00624134520889095,0.0270742087547379,"68709","Cilp2","cartilage intermediate layer protein 2"
1.34470970306527,5.34231962214097,7.47895517213665,0.00624242852813848,0.0270742087547379,"11769","Ap1s1","adaptor protein complex AP-1, sigma 1"
2.26866635271339,1.73056163420574,7.47889902964713,0.00624262317781986,0.0270742087547379,"72748","Hdhd3","haloacid dehalogenase-like hydrolase domain containing 3"
1.39291954588016,5.10147590659134,7.47680541390272,0.00624988630502324,0.0270982724731378,"19724","Rfx1","regulatory factor X, 1 (influences HLA class II expression)"
-2.16980724031639,-0.423391238507889,7.47522838847538,0.0062553629828765,0.0271145794244049,"338348","Ttc16","tetratricopeptide repeat domain 16"
-1.3601417300322,5.01280957701951,7.47339933770195,0.00626172102715972,0.0271346967680922,"11632","Aip","aryl-hydrocarbon receptor-interacting protein"
2.40580608670751,5.42235635952896,7.47245632969482,0.00626500163558901,0.027141244062601,"18208","Ntn1","netrin 1"
1.59781817391263,4.53848922246146,7.47197791832568,0.0062666666403715,0.027141244062601,"14159","Fes","feline sarcoma oncogene"
1.34645778664038,5.61771207039313,7.46988100501062,0.00627396981241491,0.0271597171249537,"73834","Atp6v1d","ATPase, H+ transporting, lysosomal V1 subunit D"
-1.76401757808911,2.04124434767119,7.46976646886064,0.0062743689713494,0.0271597171249537,"100039863","Gm13306","predicted gene 13306"
-2.82375409449848,7.37365831893607,7.46911467651307,0.00627664096375659,0.0271621122100792,"14183","Fgfr2","fibroblast growth factor receptor 2"
1.46480818332014,10.2297574536324,7.46717828961282,0.00628339570017073,0.0271838997113327,"17069","Ly6e","lymphocyte antigen 6 family member E"
2.34775431184129,9.02299308440641,7.46577568773498,0.00628829305702063,0.0271976418919415,"20515","Slc20a1","solute carrier family 20, member 1"
1.99460911158638,9.78025904704304,7.46506890005651,0.00629076236918169,0.0272008778338023,"56338","Txnip","thioredoxin interacting protein"
1.60587442301633,3.03756198392165,7.46186439982309,0.00630197039042805,0.0272418873222989,"107371","Exoc6","exocyst complex component 6"
-1.48028065513139,6.90608461256676,7.46073160720334,0.00630593730653462,0.0272515814034654,"27362","Dnajb9","DnaJ heat shock protein family (Hsp40) member B9"
1.80444839480744,4.85836167357206,7.45983867861841,0.00630906604129748,0.0272576489110622,"73132","Slc25a16","solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16"
-3.46749492846852,-2.08383665371588,7.45887220049765,0.0063124542721628,0.027264833921088,"69069","Tmem273","transmembrane protein 273"
-2.35588709780088,-0.866568835277231,7.45370623489371,0.00633059637948223,0.0273357227271413,"631037","Cyp4b1-ps2","cytochrome P450, family 4, subfamily b, polypeptide 1, pseudogene 2"
-1.38739188143407,5.18241019505788,7.45215711201644,0.00633604703616206,0.0273517856759096,"217265","Abca5","ATP-binding cassette, sub-family A member 5"
-1.3756131154467,5.24001704331792,7.45045526900975,0.00634204056765713,0.0273701827228982,"69834","Rab43","RAB43, member RAS oncogene family"
-1.89858339085702,0.997283875128969,7.44816853327828,0.00635010308142849,0.0273907224050453,"319982","5930430L01Rik","RIKEN cDNA 5930430L01 gene"
1.47052515943626,5.91185690911392,7.44812230163969,0.0063502661916025,0.0273907224050453,"68796","Tmem214","transmembrane protein 214"
-4.09871287926124,-1.94274774868067,7.44717034550854,0.00635362574565978,0.0273930927342075,"100038713","Gm10432","predicted gene 10432"
2.60320599551964,-1.47190052091331,7.44698435681845,0.00635428233128351,0.0273930927342075,"237558","Myrfl","myelin regulatory factor-like"
1.71302310342188,9.35230359310273,7.44595918025816,0.00635790269886177,0.0274012255938946,"13033","Ctsd","cathepsin D"
2.36885326670384,6.62930567292056,7.44480822152951,0.00636196976986149,0.0274112786921731,"74349","Fhip1b","FHF complex subunit HOOK interacting protein 1B"
1.4913536517265,6.50472816557482,7.44430612412389,0.00636374483199576,0.0274114536181142,"98682","Mfsd6","major facilitator superfamily domain containing 6"
1.65650859410227,3.38507523015808,7.44289520138806,0.00636873556607417,0.0274254759908001,"625098","Slc38a6","solute carrier family 38, member 6"
-3.02652674685001,-0.120618158175543,7.44007113254698,0.0063787369040237,0.0274610618445085,"100041012","Gm3095","predicted gene 3095"
1.51326619926863,3.2375007153267,7.43938316071563,0.00638117575912189,0.0274640799828873,"100040531","Dynlt1f","dynein light chain Tctex-type 1F"
1.57375457676207,3.45564561177892,7.43745735489058,0.00638800778955432,0.0274859992121199,"76457","Ccdc134","coiled-coil domain containing 134"
1.58751920790998,2.56631873938667,7.43657129147038,0.00639115371501377,0.02749205043878,"69894","Fam241b","family with sequence similarity 241, member B"
-1.69782421937613,6.43725317704659,7.43207095088379,0.00640715639025074,0.0275533876439517,"17756","Map2","microtubule-associated protein 2"
-1.45272747212789,4.25056768346582,7.42660310270741,0.00642665446021447,0.0276293703836913,"216831","Arhgap44","Rho GTPase activating protein 44"
-1.64605575815096,3.6118149123442,7.42613636655342,0.00642832162116128,0.0276293703836913,"53885","Nphp1","nephronophthisis 1 (juvenile) homolog (human)"
3.21022920786481,0.0430247909804501,7.42056156473656,0.00644826873195512,0.0277075690700975,"70127","Dpf3","double PHD fingers 3"
2.06938000597025,-0.776143470295193,7.41718959445504,0.00646036458398424,0.0277519983379415,"270152","Jaml","junction adhesion molecule like"
1.31239211748506,5.55319115298846,7.41512429512786,0.00646778461327891,0.0277763228337663,"68758","Abhd11","abhydrolase domain containing 11"
-1.62403793347631,2.3737486558832,7.41313923204931,0.00647492457682796,0.0277994316794863,"106861","Abhd3","abhydrolase domain containing 3"
1.49346324754349,3.63117305048869,7.41229109108676,0.00647797766120855,0.0278049861373547,"320302","Glt28d2","glycosyltransferase 28 domain containing 2"
1.60997027869484,3.09728357004306,7.41087213680013,0.0064830888101422,0.0278193688719759,"12122","Bid","BH3 interacting domain death agonist"
3.03441533130348,-0.359860621895067,7.40700105103019,0.00649705361498099,0.0278717251170357,"76072","Rnf183","ring finger protein 183"
-1.57844236241117,3.54406545375639,7.40430252400237,0.00650680661858504,0.0279059896336819,"74513","Neto2","neuropilin (NRP) and tolloid (TLL)-like 2"
-1.40806475673244,6.4524782099647,7.40199125661889,0.00651517187357265,0.0279292712371749,"216344","Rab21","RAB21, member RAS oncogene family"
3.04879820762224,0.249531644797793,7.40182621944114,0.00651576961854364,0.0279292712371749,"213068","Tmem71","transmembrane protein 71"
-2.30319057271275,-0.600668632404846,7.3979337122476,0.00652988406091948,0.0279821821309033,"71275","Noxred1","NADP+ dependent oxidoreductase domain containing 1"
-1.37894987705009,6.64532432811929,7.38744964396049,0.00656805533604242,0.0281381259232351,"56455","Dynll1","dynein light chain LC8-type 1"
-2.05895448933046,0.197775613313582,7.38692784833099,0.00656996107429881,0.0281386625523627,"100503435","AW124847","expressed sequence AW124847"
-1.44007526949311,6.9924200955588,7.38501979633315,0.0065769346027031,0.0281608979845895,"72611","Zfp655","zinc finger protein 655"
5.52764411868891,2.93796785093072,7.37971753445554,0.00659635296304781,0.0282363928028189,"622127","Cyp3a57","cytochrome P450, family 3, subfamily a, polypeptide 57"
-2.11639898394173,0.26902202745174,7.37852686244409,0.00660072157874689,0.0282474421420297,"278240","Spin2c","spindlin family, member 2C"
-1.31116852967121,5.05759965385104,7.3754580700106,0.00661199470592346,0.0282880249952394,"67661","Ift172","intraflagellar transport 172"
1.47390758536985,4.88996839983052,7.37490948555232,0.00661401198663059,0.0282889974118295,"14148","Fdx1","ferredoxin 1"
1.40297673809902,6.54538009331875,7.37232077870479,0.00662353978513137,0.0283108565454158,"66168","Grina","glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)"
-3.12707260931143,-1.6417747719811,7.37225301921613,0.00662378936371301,0.0283108565454158,"72891","Xlr4c","X-linked lymphocyte-regulated 4C"
4.3848923973436,-0.592602887533227,7.3720609662031,0.00662449680491949,0.0283108565454158,"241877","Slc10a5","solute carrier family 10 (sodium/bile acid cotransporter family), member 5"
1.30521960188393,4.76993196736679,7.36979875919693,0.00663283561758416,0.0283388305218438,"246221","Mpst","mercaptopyruvate sulfurtransferase"
1.79947515921396,4.04970733392906,7.3677498720649,0.0066403973531552,0.0283634702079094,"26901","Ss18l2","SS18, nBAF chromatin remodeling complex subunit like 2"
-2.2186364310268,-0.171166846085584,7.366157554713,0.00664628012581159,0.0283809270760136,"319433","Serpine3","serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 3"
-1.34170062324618,6.67158795261082,7.36530074368656,0.00664944779253425,0.0283867836070263,"19347","Dennd5a","DENN domain containing 5A"
1.8265185345412,3.47209550542895,7.36107930830562,0.00666507714248677,0.0284458220793575,"212377","Mms22l","MMS22-like, DNA repair protein"
-1.88633127735759,2.41576031267029,7.35958908753501,0.006670603457802,0.0284617216649846,"353156","Egfl7","EGF-like domain 7"
-1.82657484970364,8.40135944793525,7.35847011437972,0.00667475611892651,0.0284717532263197,"67603","Dusp6","dual specificity phosphatase 6"
-2.34483606128167,-1.01571319255644,7.356179971662,0.0066832633815403,0.0284962586145858,"211232","Cpne9","copine family member IX"
-1.97748119268294,0.395501750859284,7.35591984631413,0.00668423037706606,0.0284962586145858,"66457","2810002D19Rik","RIKEN cDNA 2810002D19 gene"
1.32515041605684,5.65328124935429,7.35508784747566,0.00668732422675594,0.0284962586145858,"101023","Zfp513","zinc finger protein 513"
2.43584619178051,0.0913478722868376,7.35498320806078,0.00668771343973036,0.0284962586145858,"234836","Il17c","interleukin 17C"
5.49573838513501,0.0500539631697588,7.35424006722668,0.00669047826504376,0.0285003553910382,"67719","2310057J18Rik","RIKEN cDNA 2310057J18 gene"
1.63633435371904,4.32207396451174,7.35337811249661,0.0066936865947881,0.0285063387076344,"97031","Tprn","taperin"
-2.38656784581938,-1.15703459052331,7.35241899528443,0.00669725842523653,0.0285138664203767,"15438","Hoxd9","homeobox D9"
-3.3318060082688,-1.79478961224338,7.35017489380508,0.00670562324824774,0.0285407220315154,"56370","Tagln3","transgelin 3"
3.01339860838345,5.98400716445522,7.34969951009089,0.00670739659624111,0.0285407220315154,"217944","Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5"
-1.84915014985987,7.12282384785512,7.34927409492453,0.00670898395008098,0.0285407220315154,"14538","Gcnt2","glucosaminyl (N-acetyl) transferase 2 (I blood group)"
-1.47525737307255,4.1219362451079,7.3478929853861,0.0067141399362473,0.0285549697396266,"52076","Tmem38b","transmembrane protein 38B"
-2.59743481457345,-1.44832310676822,7.34601623715479,0.0067211527370106,0.0285721205118409,"231583","Slc26a1","solute carrier family 26 (sulfate transporter), member 1"
1.6831398971829,5.17292249330804,7.3458462182649,0.00672178841198585,0.0285721205118409,"66212","Sec61b","SEC61 translocon subunit beta"
1.56225338795124,5.00185521179423,7.34399070298284,0.00672872989641647,0.0285939358114993,"117149","Tirap","toll-interleukin 1 receptor (TIR) domain-containing adaptor protein"
-1.34477838937877,4.68854847148488,7.34115244254701,0.00673936199769147,0.0286314185514828,"83435","Plekha3","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 3"
-1.40674362371545,3.88751315268817,7.33839452253275,0.00674970957997472,0.0286676727229026,"241638","Lzts3","leucine zipper, putative tumor suppressor family member 3"
-1.54576385231963,3.23912153079267,7.33595549415154,0.00675887421569206,0.0286988844988709,"58193","Extl2","exostosin-like glycosyltransferase 2"
-1.50492318261425,7.12362693602758,7.33153661681891,0.00677551050534989,0.0287617964078833,"16911","Lmo4","LIM domain only 4"
1.98754347492786,10.4867168537041,7.32789392223723,0.00678925604849739,0.0288124067106479,"16691","Krt8","keratin 8"
4.45576277713841,-0.787955867116542,7.32698653170107,0.00679268447422457,0.0288192175652738,"100040044",NA,NA
-1.63446185275215,5.55476846009564,7.32628566047918,0.00679533381102722,0.0288225108308142,"242960","Fbxl5","F-box and leucine-rich repeat protein 5"
1.98132524268542,2.5448647980458,7.32581641127451,0.00679710819200485,0.0288225108308142,"30937","Lmcd1","LIM and cysteine-rich domains 1"
-2.48576797847887,-1.33408137886775,7.32259097447696,0.00680931740959304,0.0288665376451739,"269053","Gpr152","G protein-coupled receptor 152"
-2.17778558601861,3.9395492743599,7.31929888628737,0.00682180202099325,0.0289117080020856,"20339","Sele","selectin, endothelial cell"
2.21185045916957,3.06451840889952,7.31655549342597,0.00683222366837071,0.0289481133659332,"230279","Tmem268","transmembrane protein 268"
1.41693405465707,7.64969108894365,7.31439464177026,0.00684044379584974,0.0289751738808923,"69581","Rhou","ras homolog family member U"
